dt,open,high,low,close,volume,turnover
1616495700,54532.0,54564.0,54532.0,54552.5,3099711,56.81646658000004
1616495760,54552.5,54552.5,54521.0,54525.5,1503034,27.563220500000032
1616495820,54525.5,54535.0,54500.0,54535.0,2365556,43.3948108999999
1616495880,54535.0,54601.0,54534.5,54600.5,2433760,44.59346777999999
1616495940,54600.5,54601.0,54559.0,54561.0,1594178,29.205201570000018
1616496000,54561.0,54561.0,54524.5,54525.0,1240453,22.74666379000001
1616496060,54525.0,54614.0,54524.5,54614.0,1644204,30.13302099999996
1616496120,54614.0,54678.5,54609.0,54653.0,11555352,211.46475073000008
1616496180,54653.0,54670.0,54651.0,54651.5,1882800,34.44579667
1616496240,54651.5,54651.5,54589.0,54619.5,7123256,130.43991039999992
1616496300,54619.5,54703.0,54619.5,54702.5,5249178,95.99136594999996
1616496360,54702.5,54703.5,54702.5,54703.0,1465282,26.78596190999999
1616496420,54703.0,54710.5,54657.5,54710.5,7662151,140.12813311999994
1616496480,54710.5,54729.0,54710.5,54722.5,1768364,32.31580841000003
1616496540,54722.5,54823.0,54722.0,54797.5,9663113,176.37814294000015
1616496600,54797.5,54798.0,54754.0,54760.0,8015652,146.34556670999976
1616496660,54760.0,54775.5,54757.5,54773.0,2322935,42.41850042999992
1616496720,54773.0,54773.5,54758.0,54760.0,2227782,40.68187743999998
1616496780,54760.0,54760.5,54760.0,54760.0,1141201,20.84001595000002
1616496840,54760.0,54760.5,54731.5,54736.5,3123048,57.05226251999989
1616496900,54736.5,54740.5,54698.5,54724.5,6451079,117.90453478999987
1616496960,54724.5,54773.0,54724.5,54773.0,3770344,68.8623166900001
1616497020,54773.0,54773.0,54759.5,54767.0,1291613,23.58480294
1616497080,54767.0,54767.0,54741.5,54741.5,1042509,19.039627919999973
1616497140,54741.5,54742.0,54704.0,54713.0,1932476,35.31585400000002
1616497200,54713.0,54748.5,54713.0,54734.0,3036321,55.47399252
1616497260,54734.0,54734.0,54700.0,54700.0,1072242,19.59720523000001
1616497320,54700.0,54700.5,54660.0,54672.0,7122982,130.29162784000002
1616497380,54672.0,54691.5,54660.0,54691.5,3612391,66.07598670999998
1616497440,54691.5,54753.0,54691.0,54740.5,4210348,76.91003481999995
1616497500,54740.5,54756.0,54740.5,54755.5,3402142,62.13473863999997
1616497560,54755.5,54759.0,54755.5,54757.5,3195381,58.35467338999977
1616497620,54757.5,54757.5,54717.0,54717.5,1606692,29.353491690000077
1616497680,54717.5,54717.5,54656.5,54656.5,1943197,35.54121733
1616497740,54656.5,54680.5,54652.5,54680.5,2101177,38.440087749999975
1616497800,54680.5,54693.0,54680.0,54692.5,1694006,30.97499369
1616497860,54692.5,54693.0,54621.0,54621.0,4816308,88.14084333999992
1616497920,54621.0,54664.5,54621.0,54664.5,1749837,32.025483660000006
1616497980,54664.5,54680.5,54637.5,54646.0,1824855,33.38392137999997
1616498040,54646.0,54646.5,54636.0,54636.0,787961,14.420661640000016
